518,"Fountain
518,Back to the Future (1985)
517,Taxi Driver (1976)
515,Jurassic Park (1993)
515,Brokeback Mountain (2005)
509,300 (2007)
509,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
506,Fargo (1996)
503,"Fifth Element
500,"Big Lebowski
497,Big Fish (2003)
491,Prometheus (2012)
490,Old Boy (2003)
489,Juno (2007)
489,In Bruges (2008)
487,Groundhog Day (1993)
484,Monty Python and the Holy Grail (1975)
480,No Country for Old Men (2007)
480,Kill Bill: Vol. 2 (2004)
477,Batman Begins (2005)
477,Being John Malkovich (1999)
474,Good Will Hunting (1997)
474,Hot Fuzz (2007)
472,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
472,Braveheart (1995)
471,Aliens (1986)
471,"Hangover
471,Drive (2011)
463,Saving Private Ryan (1998)
461,Love Actually (2003)
461,"Beautiful Mind
461,Interstellar (2014)
459,Minority Report (2002)
457,"Social Network
454,Star Wars: Episode VI - Return of the Jedi (1983)
453,I Am Legend (2007)
452,Gravity (2013)
450,Iron Man (2008)
449,28 Days Later (2002)
449,"Machinist
448,"Terminator
439,Coraline (2009)
437,Edward Scissorhands (1990)
436,Toy Story (1995)
434,Sherlock Holmes (2009)
433,Office Space (1999)
431,Titanic (1997)
431,Total Recall (1990)
429,"Hobbit: An Unexpected Journey
428,Her (2013)
428,Looper (2012)
420,"Bourne Identity
411,Independence Day (a.k.a. ID4) (1996)
409,"Others
407,"Cabin in the Woods
405,One Flew Over the Cuckoo's Nest (1975)
404,Stranger than Fiction (2006)
402,Equilibrium (2002)
402,Cloud Atlas (2012)
398,Kick-Ass (2010)
394,"Book of Eli
394,Source Code (2011)
394,"Man from Earth
392,Into the Wild (2007)
390,Mr. Nobody (2009)
389,"Game
386,"Nightmare Before Christmas
381,Million Dollar Baby (2004)
379,Apocalypse Now (1979)
378,"I
377,12 Angry Men (1957)
377,Run Lola Run (Lola rennt) (1998)
376,Princess Mononoke (Mononoke-hime) (1997)
376,Apollo 13 (1995)
374,Thank You for Smoking (2006)
374,Gran Torino (2008)
365,Psycho (1960)
364,"Hunger Games
363,Pi (1998)
360,Monty Python's Life of Brian (1979)
359,"Scanner Darkly
356,Garden State (2004)
354,"Incredibles
353,Finding Nemo (2003)
352,Gladiator (2000)
351,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
350,Rear Window (1954)
349,The Butterfly Effect (2004)
348,Moonrise Kingdom (2012)
348,"Life Aquatic with Steve Zissou
347,L.A. Confidential (1997)
347,Sweeney Todd: The Demon Barber of Fleet Street (2007)
345,"O Brother
345,"Hitchhiker's Guide to the Galaxy
345,Alice in Wonderland (2010)
344,Terminator Salvation (2009)
344,Ocean's Eleven (2001)
343,Casablanca (1942)
341,Shrek (2001)
341,"Green Mile
340,Let the Right One In (Låt den rätte komma in) (2008)
338,Stardust (2007)
337,Ratatouille (2007)
337,"40-Year-Old Virgin
337,Lucky Number Slevin (2006)
336,"King's Speech
336,Taken (2008)
335,Full Metal Jacket (1987)
334,"Royal Tenenbaums
334,Hotel Rwanda (2004)
333,Iron Man 2 (2010)
332,Kiss Kiss Bang Bang (2005)
332,Midnight in Paris (2011)
331,Superbad (2007)
331,Indiana Jones and the Last Crusade (1989)
330,"Illusionist
329,Life Is Beautiful (La Vita è bella) (1997)
329,Die Hard (1988)
328,"Curious Case of Benjamin Button
327,How to Train Your Dragon (2010)
326,Dr. Horrible's Sing-Along Blog (2008)
325,"Matrix Reloaded
322,"Lives of Others
320,Skyfall (2012)
320,"Lion King
319,Lord of War (2005)
318,"Lock
317,Contact (1997)
315,"Good
315,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
314,Star Wars: Episode I - The Phantom Menace (1999)
314,Dead Poets Society (1989)
313,"Wrestler
313,9 (2009)
313,"Bourne Ultimatum
311,Catch Me If You Can (2002)
311,"Pianist
311,Casino Royale (2006)
310,Eyes Wide Shut (1999)
309,"Rocky Horror Picture Show
309,Thor (2011)
308,Burn After Reading (2008)
308,Iron Man 3 (2013)
308,My Neighbor Totoro (Tonari no Totoro) (1988)
306,X2: X-Men United (2003)
306,Adaptation (2002)
303,Pacific Rim (2013)
302,From Dusk Till Dawn (1996)
302,Batman (1989)
301,"Girl with the Dragon Tattoo
301,X-Men (2000)
297,Star Wars: Episode III - Revenge of the Sith (2005)
297,"Fall
295,Tron: Legacy (2010)
295,"Crouching Tiger
291,"Virgin Suicides
289,Argo (2012)
289,Beetlejuice (1988)
288,"Chronicles of Narnia: The Lion
288,A.I. Artificial Intelligence (2001)
288,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
285,Pirates of the Caribbean: Dead Man's Chest (2006)
284,Secretary (2002)
284,"Wizard of Oz
283,"Island
282,Forgetting Sarah Marshall (2008)
282,Intouchables (2011)
282,"Grand Budapest Hotel
281,Scarface (1983)
280,Fear and Loathing in Las Vegas (1998)
280,Identity (2003)
280,Chinatown (1974)
279,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
278,Sleepy Hollow (1999)
277,Star Wars: Episode II - Attack of the Clones (2002)
276,Up in the Air (2009)
275,"Matrix Revolutions
273,Sunshine (2007)
273,Akira (1988)
272,Waking Life (2001)
271,Interview with the Vampire: The Vampire Chronicles (1994)
271,X-Men Origins: Wolverine (2009)
271,Ghostbusters (a.k.a. Ghost Busters) (1984)
271,Clerks (1994)
271,Magnolia (1999)
270,"Monsters
269,"Hurt Locker
269,Seven Samurai (Shichinin no samurai) (1954)
269,Vanilla Sky (2001)
269,Walk the Line (2005)
269,Cube (1997)
268,Rise of the Planet of the Apes (2011)
268,"Girl with the Dragon Tattoo
268,"Breakfast Club
268,Hero (Ying xiong) (2002)
266,127 Hours (2010)
264,Rain Man (1988)
264,There Will Be Blood (2007)
264,Life of Pi (2012)
263,"Boondock Saints
263,Moneyball (2011)
263,"Blues Brothers
263,Blue Velvet (1986)
263,Oblivion (2013)
262,King Kong (2005)
262,"Road
262,Star Trek Into Darkness (2013)
261,Never Let Me Go (2010)
260,Zodiac (2007)
260,Easy A (2010)
260,Harry Potter and the Half-Blood Prince (2009)
260,Dogma (1999)
260,Ghost World (2001)
259,Heat (1995)
259,Stand by Me (1986)
259,"Crazy
258,Twilight (2008)
257,Willy Wonka & the Chocolate Factory (1971)
257,Harry Potter and the Deathly Hallows: Part 1 (2010)
257,Crash (2004)
257,Almost Famous (2000)
256,I Heart Huckabees (2004)
255,Men in Black (a.k.a. MIB) (1997)
255,Starship Troopers (1997)
255,Toy Story 3 (2010)
254,Winter's Bone (2010)
253,Knowing (2009)
252,Corpse Bride (2005)
252,"Darjeeling Limited
250,"Science of Sleep
250,"Crow
250,"Talented Mr. Ripley
249,Army of Darkness (1993)
249,High Fidelity (2000)
249,True Lies (1994)
248,Mystic River (2003)
248,Cloverfield (2008)
247,"Wolf of Wall Street
247,Harry Potter and the Goblet of Fire (2005)
246,True Grit (2010)
245,Happiness (1998)
245,Back to the Future Part II (1989)
245,Spider-Man (2002)
244,To Kill a Mockingbird (1962)
242,Match Point (2005)
242,Transformers (2007)
242,Hugo (2011)
241,Silver Linings Playbook (2012)
240,"Boot
240,Indiana Jones and the Temple of Doom (1984)
240,Dances with Wolves (1990)
239,Jaws (1975)
239,"Italian Job
239,Machete (2010)
238,"City of Lost Children
237,Heathers (1989)
237,Unbreakable (2000)
237,War of the Worlds (2005)
237,Beauty and the Beast (1991)
237,Moulin Rouge (2001)
236,From Hell (2001)
236,Pandorum (2009)
236,Shrek 2 (2004)
236,"Godfather: Part II
235,Limitless (2011)
235,Saw (2004)
234,American Psycho (2000)
234,Before Sunrise (1995)
234,Pirates of the Caribbean: At World's End (2007)
234,Delicatessen (1991)
233,Back to the Future Part III (1990)
233,Signs (2002)
233,Toy Story 2 (1999)
233,Death Proof (2007)
233,Guardians of the Galaxy (2014)
232,Charlie and the Chocolate Factory (2005)
232,Armageddon (1998)
231,"Thing
229,Pride & Prejudice (2005)
229,"Ghost Writer
229,Billy Elliot (2000)
228,Battlestar Galactica (2003)
228,2012 (2009)
228,Persepolis (2007)
227,Rushmore (1998)
227,Surrogates (2009)
226,"Expendables
226,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
226,This Is Spinal Tap (1984)
226,Brick (2005)
225,Dogville (2003)
225,As Good as It Gets (1997)
225,Spider-Man 2 (2004)
225,Inside Man (2006)
225,Grave of the Fireflies (Hotaru no haka) (1988)
224,Pretty Woman (1990)
224,Tropic Thunder (2008)
224,X-Men: First Class (2011)
224,Wanted (2008)
223,50/50 (2011)
222,Syriana (2005)
222,Captain America: The First Avenger (2011)
222,Raging Bull (1980)
222,Apocalypto (2006)
222,Wedding Crashers (2005)
221,Vertigo (1958)
221,In Time (2011)
221,Fahrenheit 9/11 (2004)
221,About a Boy (2002)
221,American Pie (1999)
221,True Romance (1993)
220,Cast Away (2000)
220,Citizen Kane (1941)
219,"Artist
219,It's a Wonderful Life (1946)
218,Kung Fu Panda (2008)
218,Fantastic Mr. Fox (2009)
218,Ferris Bueller's Day Off (1986)
217,"South Park: Bigger
217,Vicky Cristina Barcelona (2008)
216,Munich (2005)
214,Pink Floyd: The Wall (1982)
213,Aladdin (1992)
212,"Adventures of Tintin
212,North by Northwest (1959)
212,Amadeus (1984)
212,21 Grams (2003)
212,Terminator 3: Rise of the Machines (2003)
211,American Gangster (2007)
209,"Constant Gardener
209,"Downfall (Untergang
209,Predator (1987)
209,Paprika (Papurika) (2006)
208,Lars and the Real Girl (2007)
208,Indiana Jones and the Kingdom of the Crystal Skull (2008)
208,Blood Diamond (2006)
208,X-Men: The Last Stand (2006)
207,"Terminal
207,RoboCop (1987)
206,"Notebook
206,"Passion of the Christ
206,Antichrist (2009)
205,American Hustle (2013)
205,Gone Baby Gone (2007)
205,When Harry Met Sally... (1989)
205,"Seventh Seal
205,"Sting
204,Knocked Up (2007)
204,"Mist
204,Ghost in the Shell (Kôkaku kidôtai) (1995)
204,"Blair Witch Project
204,"Devil's Advocate
204,"Education
203,Mean Girls (2004)
203,"Fugitive
203,Battle Royale (Batoru rowaiaru) (2000)
203,Gone with the Wind (1939)
203,Pleasantville (1998)
202,Melancholia (2011)
202,Sucker Punch (2011)
202,Mary and Max (2009)
202,Harry Potter and the Prisoner of Azkaban (2004)
201,Harry Potter and the Chamber of Secrets (2002)
201,Once (2006)
201,"Imaginarium of Doctor Parnassus
201,Speed (1994)
201,Bruce Almighty (2003)
201,Once Upon a Time in the West (C'era una volta il West) (1968)
201,"Evil Dead
201,Pearl Harbor (2001)
200,[REC] (2007)
200,Young Frankenstein (1974)
200,Hancock (2008)
200,Gone Girl (2014)
199,Edge of Tomorrow (2014)
199,Eastern Promises (2007)
198,"Pursuit of Happyness
198,Grindhouse (2007)
198,Unforgiven (1992)
198,Aeon Flux (2005)
197,Natural Born Killers (1994)
197,"Untouchables
197,Before Sunset (2004)
196,Kiki's Delivery Service (Majo no takkyûbin) (1989)
196,"Amazing Spider-Man
196,"Bourne Supremacy
195,"Synecdoche
195,Lawrence of Arabia (1962)
195,Mars Attacks! (1996)
195,Cashback (2006)
193,"Few Good Men
193,Birdman (2014)
192,Zoolander (2001)
192,Finding Neverland (2004)
192,Atonement (2007)
192,"Graduate
192,Ace Ventura: Pet Detective (1994)
192,"Rock
192,Jacob's Ladder (1990)
192,Milk (2008)
192,Hedwig and the Angry Inch (2000)
191,All the President's Men (1976)
191,Airplane! (1980)
191,Hellboy (2004)
191,Cinderella Man (2005)
191,"Station Agent
190,"Fighter
190,"Hours
190,Sideways (2004)
189,Lost Highway (1997)
189,Spider-Man 3 (2007)
189,"Hunt for Red October
189,Elysium (2013)
188,"Third Man
188,Closer (2004)
188,E.T. the Extra-Terrestrial (1982)
187,Harold and Maude (1971)
187,"Good Night
186,Contagion (2011)
186,Total Recall (2012)
186,Quantum of Solace (2008)
185,Salt (2010)
184,Despicable Me (2010)
184,Monty Python's The Meaning of Life (1983)
184,"Hobbit: The Desolation of Smaug
183,"Mask
183,"Last Samurai
183,There's Something About Mary (1998)
183,Dumb & Dumber (Dumb and Dumber) (1994)
183,Casino (1995)
182,Zack and Miri Make a Porno (2008)
181,Wristcutters: A Love Story (2006)
181,Wallace & Gromit: The Wrong Trousers (1993)
181,Stalker (1979)
181,Shortbus (2006)
180,Napoleon Dynamite (2004)
180,Evil Dead II (Dead by Dawn) (1987)
180,Drag Me to Hell (2009)
179,Pitch Black (2000)
179,Broken Flowers (2005)
179,Anchorman: The Legend of Ron Burgundy (2004)
178,What's Eating Gilbert Grape (1993)
178,Show Me Love (Fucking Åmål) (1998)
178,Hard Candy (2005)
178,"Reader
177,Platoon (1986)
177,Amores Perros (Love's a Bitch) (2000)
176,Misery (1990)
176,"Day After Tomorrow
176,Philadelphia (1993)
176,Bridget Jones's Diary (2001)
175,Annie Hall (1977)
175,Bend It Like Beckham (2002)
175,This Is England (2006)
175,Red (2010)
175,Hanna (2011)
174,"Sound of Music
174,Tron (1982)
174,"Squid and the Whale
173,"Golden Compass
173,Super 8 (2011)
173,"Motorcycle Diaries
173,Notting Hill (1999)
173,"Ring
172,Shine (1996)
172,Super Size Me (2004)
171,Sherlock Holmes: A Game of Shadows (2011)
171,"Town
171,"Devil Wears Prada
171,Paranormal Activity (2009)
171,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
170,Stargate (1994)
170,Ocean's Twelve (2004)
169,"I Love You
168,Paul (2011)
168,Waterworld (1995)
168,Double Indemnity (1944)
168,"Triplets of Belleville
168,Harry Potter and the Deathly Hallows: Part 2 (2011)
168,"Great Escape
167,Transformers: Revenge of the Fallen (2009)
167,Snowpiercer (2013)
167,Mr. & Mrs. Smith (2005)
165,"Fish Called Wanda
165,Enemy of the State (1998)
165,Frozen (2013)
164,"Village
164,"Girl
164,Sense and Sensibility (1995)
164,Mission: Impossible (1996)
163,Labyrinth (1986)
163,10 Things I Hate About You (1999)
162,Alice in Wonderland (1951)
162,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
162,Perfume: The Story of a Murderer (2006)
162,"Da Vinci Code
162,Ed Wood (1994)
162,"Timecrimes (Cronocrímenes
162,Ted (2012)
161,Leaving Las Vegas (1995)
161,Big (1988)
161,Layer Cake (2004)
161,Charlie Wilson's War (2007)
160,Close Encounters of the Third Kind (1977)
159,Breakfast at Tiffany's (1961)
159,Traffic (2000)
159,"Night of the Hunter
159,"Road Warrior
159,Tangled (2010)
158,And Your Mother Too (Y tu mamá también) (2001)
158,"Iron Giant
158,"Elephant Man
158,Dead Man (1995)
158,Training Day (2001)
157,Man of Steel (2013)
157,"Adjustment Bureau
157,Rocky (1976)
157,Eraserhead (1977)
157,Batman Forever (1995)
157,Blue Valentine (2010)
157,Harold and Kumar Go to White Castle (2004)
156,Doubt (2008)
156,Collateral (2004)
156,Babel (2006)
156,eXistenZ (1999)
155,"Maltese Falcon
155,Seven Psychopaths (2012)
155,"Mummy
155,Clueless (1995)
155,Wreck-It Ralph (2012)
154,Michael Clayton (2007)
154,Bowling for Columbine (2002)
154,In the Mood For Love (Fa yeung nin wa) (2000)
154,Dredd (2012)
154,Austin Powers: The Spy Who Shagged Me (1999)
154,Live Free or Die Hard (2007)
154,Clash of the Titans (2010)
154,Top Gun (1986)
154,"Boat That Rocked
153,Ponyo (Gake no ue no Ponyo) (2008)
153,Cabaret (1972)
153,Chocolat (2000)
153,"World's Fastest Indian
152,Hostel (2005)
152,Rosemary's Baby (1968)
152,"Serious Man
151,Dancer in the Dark (2000)
151,Planet Terror (2007)
151,Constantine (2005)
151,Sleepless in Seattle (1993)
151,Wallace & Gromit in The Curse of the Were-Rabbit (2005)
151,Hellboy II: The Golden Army (2008)
151,"Queen
151,House of Flying Daggers (Shi mian mai fu) (2004)
151,Who Framed Roger Rabbit? (1988)
150,Clerks II (2006)
150,"Aviator
150,X-Men: Days of Future Past (2014)
150,Bad Education (La mala educación) (2004)
149,Old School (2003)
149,"Orphanage
149,Troy (2004)
149,Capote (2005)
149,Julie & Julia (2009)
149,Ray (2004)
149,Me and You and Everyone We Know (2005)
149,Planet of the Apes (1968)
149,Underworld (2003)
149,"Last King of Scotland
148,Solaris (Solyaris) (1972)
148,Coffee and Cigarettes (2003)
148,"Ninth Gate
148,"Exorcist
148,"Hunger Games: Catching Fire
148,"Blind Side
147,Band of Brothers (2001)
147,Sneakers (1992)
147,Jesus Camp (2006)
147,"Misérables
146,Jackie Brown (1997)
146,Man on Fire (2004)
146,Superman (1978)
146,Dirty Dancing (1987)
146,Prisoners (2013)
146,Snow White and the Huntsman (2012)
145,Yes Man (2008)
145,Lemony Snicket's A Series of Unfortunate Events (2004)
145,Event Horizon (1997)
145,Letters from Iwo Jima (2006)
145,Religulous (2008)
144,Session 9 (2001)
144,Dead Alive (Braindead) (1992)
144,Donnie Brasco (1997)
144,Red Dragon (2002)
144,Star Trek II: The Wrath of Khan (1982)
144,21 Jump Street (2012)
144,Changeling (2008)
144,Die Hard: With a Vengeance (1995)
144,Captain America: The Winter Soldier (2014)
143,Irreversible (Irréversible) (2002)
143,Punch-Drunk Love (2002)
143,Legally Blonde (2001)
143,Now You See Me (2013)
142,Gangs of New York (2002)
142,William Shakespeare's Romeo + Juliet (1996)
142,Mrs. Doubtfire (1993)
142,Bridesmaids (2011)
142,"March of the Penguins (Marche de l'empereur
142,Road to Perdition (2002)
142,City Lights (1931)
141,"Diving Bell and the Butterfly
141,Night of the Living Dead (1968)
141,"Perks of Being a Wallflower
141,Shakespeare in Love (1998)
141,"Holiday
141,"Help
141,Liar Liar (1997)
141,Some Like It Hot (1959)
140,Team America: World Police (2004)
140,Rashomon (Rashômon) (1950)
140,"Boy in the Striped Pajamas
140,Little Children (2006)
140,Hannibal (2001)
140,"Wicker Man
140,Miller's Crossing (1990)
140,The Imitation Game (2014)
140,Boys Don't Cry (1999)
139,Black Hawk Down (2001)
139,"King of Kong
139,Daredevil (2003)
139,Kingdom of Heaven (2005)
139,Frost/Nixon (2008)
138,Cosmos (1980)
138,"Insider
138,Batman & Robin (1997)
138,Ghost (1990)
138,Gandhi (1982)
138,"Day the Earth Stood Still
138,"Fistful of Dollars
137,"Das Experiment (Experiment
137,Strange Days (1995)
137,Blade (1998)
137,Frida (2002)
137,"Good bye
136,"Tree of Life
136,"Birds
136,Freaks (1932)
136,Alexander (2004)
136,"Single Man
136,Next (2007)
136,What Dreams May Come (1998)
136,Con Air (1997)
136,"NeverEnding Story
135,Dazed and Confused (1993)
135,Frequently Asked Questions About Time Travel (2009)
135,Rango (2011)
135,"Kids Are All Right
135,Dog Day Afternoon (1975)
135,Primal Fear (1996)
135,Megamind (2010)
134,Chronicle (2012)
134,"Secret in Their Eyes
134,C.R.A.Z.Y. (2005)
134,Boogie Nights (1997)
134,Thelma & Louise (1991)
134,"Bug's Life
134,Real Steel (2011)
134,Cars (2006)
134,Exit Through the Gift Shop (2010)
134,Matchstick Men (2003)
134,Alien³ (a.k.a. Alien 3) (1992)
134,It's Kind of a Funny Story (2010)
134,Elite Squad (Tropa de Elite) (2007)
133,Talk to Her (Hable con Ella) (2002)
133,Star Trek: First Contact (1996)
133,Thor: The Dark World (2013)
133,Brüno (Bruno) (2009)
133,Hackers (1995)
133,Animal House (1978)
133,Dogtooth (Kynodontas) (2009)
132,Barton Fink (1991)
132,Monster (2003)
132,Ice Age (2002)
132,Three Kings (1999)
131,Remember the Titans (2000)
131,Battle: Los Angeles (2011)
131,They Live (1988)
131,Face/Off (1997)
131,Iron Sky (2012)
131,Memoirs of a Geisha (2005)
131,Twister (1996)
131,"Thin Red Line
131,Dracula (Bram Stoker's Dracula) (1992)
130,"Name of the Rose
130,Role Models (2008)
130,Half Nelson (2006)
130,Yojimbo (1961)
130,State of Play (2009)
130,This Is the End (2013)
130,Blue Is the Warmest Color (La vie d'Adèle) (2013)
129,FLCL (2000)
129,"Femme Nikita
129,Tinker Tailor Soldier Spy (2011)
129,"Deer Hunter
129,Chasing Amy (1997)
128,Grosse Pointe Blank (1997)
128,Heavenly Creatures (1994)
128,"Last Temptation of Christ
128,Dawn of the Dead (1978)
128,Meet the Parents (2000)
128,Insomnia (2002)
128,Gamer (2009)
128,The Count of Monte Cristo (2002)
128,Valkyrie (2008)
128,Blow (2001)
128,"Abyss
128,Midnight Cowboy (1969)
127,Transamerica (2005)
127,Brave (2012)
127,"Karate Kid
127,Chicago (2002)
127,Mulan (1998)
127,Planet of the Apes (2001)
127,Dawn of the Dead (2004)
127,"Secret Life of Walter Mitty
127,Austin Powers: International Man of Mystery (1997)
126,Paths of Glory (1957)
126,Monsters vs. Aliens (2009)
126,Four Weddings and a Funeral (1994)
126,Master and Commander: The Far Side of the World (2003)
126,Open Your Eyes (Abre los ojos) (1997)
126,Mad Max (1979)
125,"English Patient
125,Prince of Persia: The Sands of Time (2010)
125,Wonder Boys (2000)
125,Wallace & Gromit: A Close Shave (1995)
125,Batman Returns (1992)
125,Mary Poppins (1964)
125,"Descendants
125,Roman Holiday (1953)
125,Margin Call (2011)
124,Ghost Dog: The Way of the Samurai (1999)
124,Fantastic Four (2005)
124,"Descent
124,The Lego Movie (2014)
123,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)
123,Jumanji (1995)
123,"Celebration
123,Funny People (2009)
123,Barry Lyndon (1975)
122,Raising Arizona (1987)
122,Solaris (2002)
122,"Running Man
122,"Great Gatsby
122,Lara Croft: Tomb Raider (2001)
122,Lethal Weapon (1987)
121,"Incredible Hulk
121,"Craft
120,Ong-Bak: The Thai Warrior (Ong Bak) (2003)
120,"Lovely Bones
120,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005)
120,Away We Go (2009)
120,Mamma Mia! (2008)
120,My Fair Lady (1964)
120,Butch Cassidy and the Sundance Kid (1969)
120,Willow (1988)
120,Go (1999)
120,50 First Dates (2004)
120,Scent of a Woman (1992)
119,Sixteen Candles (1984)
119,"Piano
119,Fracture (2007)
119,John Carter (2012)
119,Friends with Benefits (2011)
119,"Grand Day Out with Wallace and Gromit
119,"Girl Who Kicked the Hornet's Nest
119,Repulsion (1965)
119,Sex and the City (2008)
119,"Bridge on the River Kwai
119,Triangle (2009)
119,"Princess and the Frog
119,Captain Phillips (2013)
119,Zero Dark Thirty (2012)
119,Evil (Ondskan) (2003)
118,"Cell
118,Rounders (1998)
118,Rebecca (1940)
118,He's Just Not That Into You (2009)
118,"Master
118,About Schmidt (2002)
118,"Animatrix
118,25th Hour (2002)
118,Crank (2006)
117,Interstate 60 (2002)
117,"History of Violence
117,Ran (1985)
117,Harry Potter and the Order of the Phoenix (2007)
117,Law Abiding Citizen (2009)
117,First Blood (Rambo: First Blood) (1982)
117,Babe (1995)
117,"Man Who Wasn't There
117,You've Got Mail (1998)
116,Suspiria (1977)
116,Déjà Vu (Deja Vu) (2006)
116,K-PAX (2001)
116,Rosencrantz and Guildenstern Are Dead (1990)
116,Pineapple Express (2008)
116,"Dreamers
116,House of Sand and Fog (2003)
116,21 (2008)
116,"Room
116,Waiting for Guffman (1996)
116,"Invention of Lying
115,Adventureland (2009)
115,Resident Evil: Afterlife (2010)
115,"Ice Storm
115,"Girl Who Played with Fire
115,"Wings of Desire (Himmel über Berlin
115,"Spring
115,Whip It (2009)
114,"Fly
114,Rope (1948)
114,Click (2006)
114,Air Force One (1997)
114,"Great Dictator
114,Enemy at the Gates (2001)
114,MirrorMask (2005)
113,Elf (2003)
113,Carrie (1976)
113,Ben-Hur (1959)
112,Spaceballs (1987)
112,Lilya 4-Ever (Lilja 4-ever) (2002)
112,"Last Airbender
112,"Addams Family
111,Straw Dogs (1971)
111,Lolita (1962)
111,Bound (1996)
111,"Sea Inside
111,"World's End
111,Green Zone (2010)
111,In the Loop (2009)
111,Unknown (2011)
111,Temple Grandin (2010)
110,"Mummy Returns
110,"New World
110,"Christmas Story
110,1408 (2007)
110,"Goonies
110,Bill & Ted's Excellent Adventure (1989)
110,"Wackness
110,Swordfish (2001)
110,Everything Is Illuminated (2005)
109,Infernal Affairs (Mou gaan dou) (2002)
109,"Hate (Haine
109,Resident Evil (2002)
109,Volver (2006)
109,Waltz with Bashir (Vals im Bashir) (2008)
109,Van Helsing (2004)
109,Splice (2009)
109,Awakenings (1990)
108,"Simpsons Movie
108,Knight and Day (2010)
108,Hulk (2003)
108,Grease (1978)
108,Jumper (2008)
108,Boyhood (2014)
108,Fried Green Tomatoes (1991)
108,I Love You Phillip Morris (2009)
108,"Green Hornet
108,"American Werewolf in London
108,Pontypool (2008)
108,West Side Story (1961)
107,"Men Who Stare at Goats
107,"Right Stuff
107,"Chorus
107,"Pom Poko (a.k.a. Raccoon War
107,Underworld: Evolution (2006)
107,Ace Ventura: When Nature Calls (1995)
107,Mission: Impossible - Ghost Protocol (2011)
107,"Crying Game
106,Last Action Hero (1993)
106,Hitch (2005)
106,Doomsday (2008)
106,National Treasure (2004)
106,"Sweet Hereafter
106,Highlander (1986)
106,Jet Li's Fearless (Huo Yuan Jia) (2006)
106,Tucker & Dale vs Evil (2010)
106,Revolutionary Road (2008)
105,Re-Animator (1985)
105,28 Weeks Later (2007)
105,Johnny Mnemonic (1995)
105,Green Lantern (2011)
105,"Grey
105,But I'm a Cheerleader (1999)
104,School of Rock (2003)
104,Beginners (2010)
104,Alien: Resurrection (1997)
104,Monsters (2010)
104,Divergent (2014)
104,"American
104,Where the Wild Things Are (2009)
104,In the Name of the Father (1993)
104,Papillon (1973)
